datetime,DK1,SYS,SE1,SE2,SE3,SE4,FI,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,TromsÃ¸
2014-08-21,3255.8333333333335,3309.2083333333335,3560.0833333333335,3560.0833333333335,3560.0833333333335,3591.25,3713.6666666666665,3558.9166666666665,2960.7083333333335,2960.7083333333335,2960.7083333333335,3486.0416666666665,3486.0416666666665,3486.0416666666665
2014-08-22,3147.25,3297.2916666666665,3577.5416666666665,3577.5416666666665,3577.5416666666665,3577.5416666666665,3602.3333333333335,3577.5416666666665,2986.5,2986.5,2986.5,3466.75,3466.75,3466.75
2014-08-23,3060.0833333333335,3076.1666666666665,3261.8333333333335,3261.8333333333335,3261.8333333333335,3261.8333333333335,3336.25,3236.0,2977.0833333333335,2977.0833333333335,2977.0833333333335,3261.8333333333335,3261.8333333333335,3261.8333333333335
2014-08-24,2751.2083333333335,3043.25,3225.3333333333335,3225.3333333333335,3225.3333333333335,3225.3333333333335,3285.9166666666665,3225.3333333333335,2942.4166666666665,2942.4166666666665,2942.4166666666665,3211.2916666666665,3211.2916666666665,3211.2916666666665
2014-08-25,3630.1666666666665,3383.5416666666665,3686.5,3686.5,3686.5,3686.5,4105.208333333333,3686.5,3032.4166666666665,3032.4166666666665,3032.4166666666665,3480.2083333333335,3480.2083333333335,3480.2083333333335
2014-08-26,4093.1666666666665,3631.75,4106.458333333333,4106.458333333333,4106.458333333333,4141.083333333333,4108.375,4141.083333333333,3268.3333333333335,3268.3333333333335,3138.75,3514.9166666666665,3514.9166666666665,3500.1666666666665
2014-08-27,3791.6666666666665,3522.5,3713.4583333333335,3713.4583333333335,3713.4583333333335,3791.6666666666665,3719.6666666666665,3791.6666666666665,3242.2083333333335,3242.2083333333335,3140.7916666666665,3460.7916666666665,3460.7916666666665,3456.9166666666665
2014-08-28,3636.1666666666665,3459.125,3639.1666666666665,3639.1666666666665,3639.1666666666665,3663.25,3659.0,3663.25,3212.0833333333335,3212.0833333333335,3117.125,3487.8333333333335,3487.8333333333335,3487.8333333333335
2014-08-29,3579.625,3383.6666666666665,3586.9166666666665,3586.9166666666665,3586.9166666666665,3586.9166666666665,3682.25,3586.9166666666665,3141.4583333333335,3141.4583333333335,3141.4583333333335,3504.7083333333335,3504.7083333333335,3504.7083333333335
2014-08-30,3202.8333333333335,3253.4166666666665,3359.9583333333335,3359.9583333333335,3359.9583333333335,3359.9583333333335,3368.5416666666665,3359.9583333333335,3170.375,3170.375,3170.375,3359.9583333333335,3359.9583333333335,3359.9583333333335
2014-08-31,3274.4166666666665,3286.7916666666665,3346.5833333333335,3346.5833333333335,3346.5833333333335,3346.5833333333335,3371.2083333333335,3346.5833333333335,3225.125,3225.125,3225.125,3346.5833333333335,3346.5833333333335,3346.5833333333335
2014-09-01,2829.4583333333335,2971.5,2947.4166666666665,2947.4166666666665,2947.4166666666665,2947.4166666666665,3789.0416666666665,2867.5416666666665,2952.4166666666665,2952.4166666666665,2952.4166666666665,2947.4166666666665,2947.4166666666665,2947.4166666666665
2014-09-02,1747.5,2816.625,2853.0833333333335,2853.0833333333335,2853.0833333333335,2853.0833333333335,2962.0416666666665,2386.5,2853.0833333333335,2853.0833333333335,2853.0833333333335,2903.125,2903.125,2903.125
2014-09-03,1858.7083333333333,2353.4583333333335,2337.7916666666665,2337.7916666666665,2337.7916666666665,2337.7916666666665,2422.5416666666665,2030.375,2370.125,2370.125,2370.125,2363.9583333333335,2363.9583333333335,2363.9583333333335
2014-09-04,2417.375,2551.4166666666665,2515.2916666666665,2515.2916666666665,2515.2916666666665,2515.2916666666665,3354.0416666666665,2515.2916666666665,2428.5416666666665,2426.0833333333335,2428.5416666666665,2719.125,2719.125,2671.0833333333335
2014-09-05,4055.75,3083.375,4059.75,4059.75,4059.75,4059.75,4059.75,4059.75,2359.2916666666665,2359.2916666666665,2359.2916666666665,4059.75,4059.75,4059.75
2014-09-06,2871.5833333333335,2326.5416666666665,3034.8333333333335,3034.8333333333335,3035.0833333333335,3035.0833333333335,4707.875,3035.0833333333335,1590.9583333333333,1590.9583333333333,1590.9583333333333,2897.1666666666665,2897.1666666666665,2897.1666666666665
2014-09-07,2743.4166666666665,2598.3333333333335,2743.4166666666665,2743.4166666666665,2743.4166666666665,2743.4166666666665,3553.8333333333335,2743.4166666666665,2489.4166666666665,2489.4166666666665,2489.4166666666665,2743.4166666666665,2743.4166666666665,2714.125
2014-09-08,2817.9583333333335,2906.0,3211.25,3211.25,3211.25,3211.25,3459.0,3211.25,2719.8333333333335,2720.4166666666665,2719.8333333333335,3211.25,3211.25,3211.25
2014-09-09,3410.0833333333335,3451.2083333333335,3634.3333333333335,3634.3333333333335,3634.3333333333335,3634.3333333333335,3677.5416666666665,3870.75,3244.4166666666665,3244.4166666666665,3244.4166666666665,3594.75,3594.75,3594.75
2014-09-10,3210.1666666666665,3279.8333333333335,3371.875,3371.875,3371.875,3371.875,3683.3333333333335,3302.4166666666665,3170.1666666666665,3170.1666666666665,3170.1666666666665,3371.875,3371.875,3371.875
2014-09-11,2176.4166666666665,2571.8333333333335,2564.5833333333335,2564.5833333333335,2564.5833333333335,2564.5833333333335,2584.875,2564.5833333333335,2428.875,2428.875,2428.875,2937.625,2937.625,2937.625
2014-09-12,4005.7916666666665,3330.125,3288.0,3288.0,3288.0,3288.0,3725.0416666666665,4301.375,3199.75,3199.75,3199.75,3288.0,3288.0,3288.0
2014-09-13,3502.4583333333335,3406.5,3502.75,3502.75,3502.75,3502.75,3502.75,3505.0,3330.8333333333335,3330.8333333333335,3330.8333333333335,3502.75,3502.75,3502.75
2014-09-14,3404.75,3369.0416666666665,3423.0416666666665,3423.0416666666665,3423.0416666666665,3423.0416666666665,3423.0416666666665,3412.125,3325.4166666666665,3325.4166666666665,3325.4166666666665,3423.0416666666665,3423.0416666666665,3423.0416666666665
2014-09-15,3635.5833333333335,3643.7083333333335,3811.3333333333335,3811.3333333333335,3811.3333333333335,3811.3333333333335,4551.458333333333,4055.3333333333335,3365.7083333333335,3365.7083333333335,3365.4166666666665,3811.3333333333335,3811.3333333333335,3811.3333333333335
2014-09-16,4003.375,3757.2083333333335,4008.8333333333335,4008.8333333333335,4008.8333333333335,4008.8333333333335,4499.708333333333,4146.666666666667,3428.0833333333335,3428.0833333333335,3427.1666666666665,3954.3333333333335,3954.3333333333335,3954.3333333333335
2014-09-17,3918.7916666666665,3656.125,3920.625,3920.625,3920.625,3920.625,4119.958333333333,3978.0833333333335,3401.625,3401.625,3401.625,3920.625,3920.625,3920.625
2014-09-18,3933.5833333333335,3670.5,3935.0416666666665,3935.0416666666665,3935.0416666666665,3935.0416666666665,4023.8333333333335,4069.5833333333335,3400.1666666666665,3400.1666666666665,3400.1666666666665,3935.0416666666665,3935.0416666666665,3935.0416666666665
2014-09-19,4233.666666666667,3660.0,4031.4166666666665,4031.4166666666665,4031.4166666666665,4031.4166666666665,4087.0,4233.666666666667,3395.1666666666665,3395.1666666666665,3395.1666666666665,4031.4166666666665,4031.4166666666665,4031.4166666666665
2014-09-20,3856.5833333333335,3508.8333333333335,3647.4583333333335,3647.4583333333335,3647.4583333333335,3647.4583333333335,3647.4583333333335,3856.5833333333335,3388.5416666666665,3388.5416666666665,3388.5416666666665,3647.4583333333335,3647.4583333333335,3647.4583333333335
2014-09-21,3098.0416666666665,3372.125,3443.625,3443.625,3443.625,3443.625,3443.625,3098.0416666666665,3324.9166666666665,3324.9166666666665,3324.9166666666665,3443.625,3443.625,3443.625
2014-09-22,2895.375,3425.2083333333335,3523.7083333333335,3523.7083333333335,3523.7083333333335,3523.7083333333335,3562.875,2943.875,3358.5416666666665,3358.5416666666665,3356.0833333333335,3523.7083333333335,3523.7083333333335,3523.7083333333335
2014-09-23,4168.583333333333,3722.0,3981.0,3981.0,3981.0,3981.0,3981.0,4313.541666666667,3411.9166666666665,3411.9166666666665,3411.9166666666665,3981.0,3981.0,3981.0
2014-09-24,3681.25,3645.2083333333335,3854.5,3854.5,3854.5,3854.5,4026.0416666666665,3779.2916666666665,3416.5833333333335,3416.5833333333335,3416.5833333333335,3854.5,3854.5,3854.5
2014-09-25,3291.9166666666665,3512.0416666666665,3615.5833333333335,3615.5833333333335,3615.5833333333335,3615.5833333333335,4707.625,3652.5416666666665,3361.0416666666665,3361.0416666666665,3361.0416666666665,3615.5833333333335,3615.5833333333335,3615.5833333333335
2014-09-26,3223.0,3361.5833333333335,3395.9583333333335,3395.9583333333335,3395.9583333333335,3395.9583333333335,4114.75,3535.4166666666665,3295.5416666666665,3292.25,3295.5416666666665,3395.9583333333335,3395.9583333333335,3395.9583333333335
2014-09-27,3215.9583333333335,3185.5416666666665,3183.25,3183.25,3183.25,3183.25,3211.75,3236.4166666666665,3183.25,3183.25,3183.25,3183.25,3183.25,3183.25
2014-09-28,3198.2916666666665,3233.125,3237.75,3237.75,3237.75,3237.75,3387.5833333333335,3198.2916666666665,3217.5416666666665,3217.5416666666665,3217.5416666666665,3237.75,3237.75,3237.75
2014-09-29,4122.541666666667,3401.5833333333335,3510.2916666666665,3510.2916666666665,3510.2916666666665,3555.7916666666665,3540.4583333333335,4122.541666666667,3304.7916666666665,3304.7916666666665,3304.7916666666665,3510.2916666666665,3510.2916666666665,3493.7083333333335
2014-09-30,4550.208333333333,3558.375,3697.1666666666665,3697.1666666666665,3697.1666666666665,3796.0,3727.5833333333335,4550.208333333333,3317.4166666666665,3317.4166666666665,3317.4166666666665,3697.1666666666665,3697.1666666666665,3624.25
2014-10-01,2542.6666666666665,3016.875,2978.75,2978.75,2978.75,2978.75,4184.416666666667,2542.625,2988.5416666666665,2988.5416666666665,2986.9583333333335,2978.75,2978.75,2978.75
2014-10-02,3183.625,3108.1666666666665,3079.9166666666665,3079.9166666666665,3079.9166666666665,3355.625,3829.7083333333335,3403.7916666666665,3086.1666666666665,3086.1666666666665,3086.1666666666665,3099.5416666666665,3099.5416666666665,3099.5416666666665
2014-10-03,2907.7083333333335,2650.8333333333335,2671.2916666666665,2671.2916666666665,2671.2916666666665,2701.9583333333335,2764.5833333333335,2907.7083333333335,2631.625,2631.625,2615.9583333333335,2671.2916666666665,2671.2916666666665,2671.4583333333335
2014-10-04,3684.8333333333335,2916.5416666666665,3252.375,3252.375,3252.375,3252.375,3590.125,3682.4583333333335,2438.7916666666665,2438.7916666666665,2438.7916666666665,3295.5833333333335,3295.5833333333335,2924.0416666666665
2014-10-05,2808.0833333333335,2669.4583333333335,3148.7083333333335,3148.7083333333335,3148.7083333333335,3148.7083333333335,3148.7083333333335,3148.7083333333335,2400.9166666666665,2400.9166666666665,2400.9166666666665,3148.7083333333335,3148.7083333333335,3148.7083333333335
2014-10-06,3342.3333333333335,2568.2916666666665,3293.7083333333335,3293.7083333333335,3377.875,3377.875,3377.875,3440.7916666666665,1679.0833333333333,1679.0833333333333,1679.0833333333333,3147.4166666666665,3147.4166666666665,3016.2916666666665
2014-10-07,3150.7916666666665,2747.125,2954.7083333333335,2954.7083333333335,2954.7083333333335,2954.7083333333335,3379.2083333333335,3150.7916666666665,2531.875,2531.875,2531.875,2954.7083333333335,2954.7083333333335,2770.75
2014-10-08,2726.2083333333335,2883.375,3071.625,3071.625,3071.625,3071.625,3391.25,3071.625,2751.875,2754.2916666666665,2751.875,3071.625,3071.625,3071.625
2014-10-09,3725.25,3474.0,3553.9166666666665,3553.9166666666665,3553.9166666666665,3553.9166666666665,4404.125,3878.875,3242.5833333333335,3242.5833333333335,3242.5833333333335,3553.9166666666665,3553.9166666666665,3553.9166666666665
2014-10-10,3138.125,3228.9583333333335,3294.625,3294.625,3294.625,3294.625,3793.9166666666665,3269.7916666666665,3126.5833333333335,3126.5833333333335,3126.5833333333335,3294.625,3294.625,3294.625
2014-10-11,2993.125,2941.9583333333335,3008.7916666666665,3008.7916666666665,3008.7916666666665,3008.7916666666665,3502.6666666666665,3025.5833333333335,2622.0,2622.0,2622.0,3131.6666666666665,3131.6666666666665,3131.6666666666665
2014-10-12,2247.2083333333335,3034.0,3045.4166666666665,3045.4166666666665,3045.4166666666665,3045.4166666666665,3336.4166666666665,2767.125,3039.75,3039.75,3039.75,3066.2916666666665,3066.2916666666665,3066.2916666666665
2014-10-13,3602.4166666666665,3385.6666666666665,3708.75,3708.75,3708.75,3708.75,3745.75,3708.75,3173.0416666666665,3173.0416666666665,3173.0416666666665,3580.6666666666665,3580.6666666666665,3523.2916666666665
2014-10-14,3583.4166666666665,3420.5416666666665,3578.5416666666665,3578.5416666666665,3578.5416666666665,3578.5416666666665,3610.6666666666665,3617.0416666666665,3245.2083333333335,3245.2083333333335,3245.2083333333335,3578.5416666666665,3578.5416666666665,3566.8333333333335
2014-10-15,3414.4166666666665,3396.75,3531.0416666666665,3531.0416666666665,3531.0416666666665,3531.0416666666665,3736.2083333333335,3531.0416666666665,3220.0833333333335,3220.0833333333335,3220.0833333333335,3531.0416666666665,3531.0416666666665,3531.0416666666665
2014-10-16,3609.125,3419.2916666666665,3642.375,3642.375,3642.375,3642.375,4065.4583333333335,3642.375,3165.9166666666665,3165.9166666666665,3165.9166666666665,3642.375,3642.375,3642.375
2014-10-17,3348.4166666666665,3344.6666666666665,3429.375,3429.375,3429.375,3429.375,3963.2083333333335,3429.375,3179.9166666666665,3179.9166666666665,3179.9166666666665,3429.375,3429.375,3429.375
2014-10-18,3094.125,3151.5833333333335,3174.2083333333335,3174.2083333333335,3174.2083333333335,3174.2083333333335,3917.875,3174.2083333333335,3094.125,3094.125,3094.125,3176.6666666666665,3176.6666666666665,3176.6666666666665
2014-10-19,2633.5416666666665,2854.9166666666665,2771.7083333333335,2771.7083333333335,2771.7083333333335,2771.7083333333335,3397.2083333333335,2771.7083333333335,2827.7083333333335,2827.7083333333335,2827.7083333333335,2960.0416666666665,2960.0416666666665,2960.0416666666665
2014-10-20,2376.2916666666665,2865.9583333333335,2854.9166666666665,2854.9166666666665,2854.9166666666665,2854.9166666666665,3998.0,2617.0833333333335,2686.4166666666665,2686.4166666666665,2686.4166666666665,3183.7916666666665,3183.7916666666665,3183.7916666666665
2014-10-21,3131.2083333333335,3098.1666666666665,3183.125,3183.125,3183.125,3183.125,4018.5416666666665,3282.125,2916.8333333333335,2916.8333333333335,2916.8333333333335,3183.125,3183.125,3183.125
2014-10-22,3029.7916666666665,3072.8333333333335,3070.9583333333335,3070.9583333333335,3070.9583333333335,3070.9583333333335,5023.583333333333,3071.5416666666665,2880.4583333333335,2880.4583333333335,2880.4583333333335,3070.9583333333335,3070.9583333333335,3156.125
2014-10-23,3011.375,3112.2916666666665,3140.7083333333335,3140.7083333333335,3140.7083333333335,3140.7083333333335,4284.875,3140.7083333333335,2872.4166666666665,2872.4166666666665,2872.4166666666665,3143.125,3143.125,3203.0
2014-10-24,2508.3333333333335,2827.0416666666665,2825.3333333333335,2825.3333333333335,2825.3333333333335,2825.3333333333335,3713.9166666666665,2825.3333333333335,2508.3333333333335,2508.3333333333335,2508.3333333333335,2915.4583333333335,2915.4583333333335,3017.25
2014-10-25,2263.0416666666665,2606.2916666666665,2434.9583333333335,2434.9583333333335,2434.9583333333335,2434.9583333333335,3376.0833333333335,2466.0833333333335,2150.25,2150.25,2150.25,2972.5,2972.5,2972.5
2014-10-26,1719.56,2120.68,1808.04,1808.04,1808.04,1808.04,2700.56,1808.04,1725.96,1725.96,1725.96,2796.04,2796.04,2796.52
2014-10-27,1658.9166666666667,2268.4166666666665,2287.1666666666665,2287.1666666666665,2287.1666666666665,2287.1666666666665,3284.5833333333335,2287.1666666666665,1670.2916666666667,1670.2916666666667,1670.2916666666667,2789.9583333333335,2789.9583333333335,3014.9583333333335
2014-10-28,610.9583333333334,2139.3333333333335,2284.375,2284.375,2284.375,2284.375,3336.5416666666665,2284.375,610.9583333333334,610.9583333333334,610.9583333333334,3035.4166666666665,3035.4166666666665,3035.4166666666665
2014-10-29,2739.0,2500.625,2549.75,2549.75,2549.75,2549.75,3276.5833333333335,2834.6666666666665,908.5833333333334,908.5833333333334,908.5833333333334,3138.125,3138.125,3138.125
2014-10-30,3425.125,2876.9583333333335,3002.5,3002.5,3002.5,3002.5,3635.0,3474.75,2103.2916666666665,2103.2916666666665,2103.2916666666665,3105.375,3105.375,3105.375
2014-10-31,2718.125,2943.375,3096.9583333333335,3096.9583333333335,3096.9583333333335,3096.9583333333335,3632.4166666666665,3231.7916666666665,2294.8333333333335,2294.8333333333335,2294.8333333333335,3109.5416666666665,3109.5416666666665,3109.5416666666665
2014-11-01,2805.875,2981.5,2975.125,2975.125,2975.125,2975.125,3482.6666666666665,2833.7916666666665,2967.6666666666665,2967.6666666666665,2963.9583333333335,2975.125,2975.125,2975.125
2014-11-02,3342.2916666666665,3183.5,3190.625,3190.625,3190.625,3190.625,3585.7083333333335,3485.4166666666665,3144.0,3144.0,3144.0,3190.625,3190.625,3183.2916666666665
2014-11-03,3312.1666666666665,2720.9166666666665,2780.5833333333335,2780.5833333333335,2780.5833333333335,3175.2916666666665,2874.4583333333335,3312.1666666666665,2670.125,2670.125,2644.625,2780.5833333333335,2780.5833333333335,2780.5833333333335
2014-11-04,3046.25,2681.5416666666665,2952.875,2952.875,2952.875,2952.875,3927.1666666666665,3046.2083333333335,2351.25,2351.25,2351.25,2952.875,2952.875,2952.875
2014-11-05,2355.5,2642.3333333333335,3192.125,3192.125,3192.125,3192.125,3196.2083333333335,3192.125,2274.0,2274.0,2274.0,3192.125,3192.125,3192.125
2014-11-06,4064.875,2662.2916666666665,3308.4583333333335,3308.4583333333335,3994.2083333333335,3994.2083333333335,3994.2083333333335,4064.875,1715.5833333333333,1715.5833333333333,1715.5833333333333,3291.125,3291.125,3151.375
2014-11-07,3145.9583333333335,2794.4583333333335,3002.7916666666665,3002.7916666666665,3002.7916666666665,3002.7916666666665,3571.7916666666665,3145.9583333333335,2555.9166666666665,2555.9166666666665,2555.9166666666665,3002.6666666666665,3002.6666666666665,2827.8333333333335
2014-11-08,2250.75,2973.125,3177.5416666666665,3177.5416666666665,3177.5416666666665,3177.5416666666665,3963.5833333333335,2996.5833333333335,2708.5416666666665,2708.5416666666665,2708.5416666666665,3161.4583333333335,3161.4583333333335,3161.4583333333335
2014-11-09,4049.2083333333335,3494.0833333333335,3655.375,3655.375,3655.375,3655.375,3923.9583333333335,4051.5833333333335,3234.375,3234.375,3234.375,3653.7916666666665,3653.7916666666665,3612.1666666666665
2014-11-10,3380.375,3269.3333333333335,3380.375,3380.375,3380.375,3380.375,3382.1666666666665,3380.375,3184.5416666666665,3184.5416666666665,3184.5416666666665,3316.125,3316.125,3316.125
2014-11-11,3030.7083333333335,3014.125,3071.875,3071.875,3071.875,3071.875,3581.75,3071.875,2754.5416666666665,2754.5416666666665,2754.5416666666665,3181.3333333333335,3181.3333333333335,3181.3333333333335
2014-11-12,2657.125,3052.7916666666665,3063.625,3063.625,3063.625,3063.625,3666.5833333333335,2727.7083333333335,3034.5416666666665,3034.5416666666665,3034.5416666666665,3071.5,3071.5,3071.5
2014-11-13,4284.291666666667,3113.0416666666665,3139.8333333333335,3139.8333333333335,3139.8333333333335,3139.8333333333335,4331.958333333333,4284.291666666667,2959.375,2959.375,2959.375,3195.625,3195.625,3195.625
2014-11-14,2983.9583333333335,3073.375,3135.9583333333335,3135.9583333333335,3135.9583333333335,3135.9583333333335,4369.291666666667,3135.9583333333335,2967.4166666666665,2967.4166666666665,2967.4166666666665,3189.5416666666665,3189.5416666666665,3189.5416666666665
2014-11-15,2582.75,2887.4166666666665,2926.125,2926.125,2926.125,2926.125,2926.4166666666665,2926.125,2814.0,2814.0,2814.0,3038.75,3038.75,3038.75
2014-11-16,2378.7916666666665,2800.9583333333335,2808.625,2808.625,2808.625,2808.625,2808.625,2808.625,2761.375,2761.375,2761.375,3001.125,3001.125,3001.125
2014-11-17,3275.0416666666665,3088.9166666666665,3109.375,3109.375,3109.375,3109.375,4223.375,3406.875,2968.3333333333335,2968.3333333333335,2968.3333333333335,3196.0416666666665,3196.0416666666665,3196.0416666666665
2014-11-18,3282.8333333333335,3183.375,3198.2083333333335,3198.2083333333335,3198.2083333333335,3198.2083333333335,3769.1666666666665,3311.4166666666665,3104.0416666666665,3093.5833333333335,3104.0416666666665,3223.6666666666665,3223.6666666666665,3223.6666666666665
2014-11-19,4671.541666666667,3335.125,3329.4583333333335,3329.4583333333335,3329.4583333333335,3329.4583333333335,3514.75,4671.541666666667,3223.4166666666665,3133.4166666666665,3198.4583333333335,3334.7083333333335,3334.7083333333335,3334.7083333333335
2014-11-20,4659.583333333333,3413.3333333333335,3386.875,3386.875,3386.875,3386.875,3747.0833333333335,4659.583333333333,3254.9166666666665,3254.9166666666665,3254.9166666666665,3387.4583333333335,3387.4583333333335,3387.4583333333335
2014-11-21,4337.0,3436.3333333333335,3407.25,3407.25,3920.125,4009.6666666666665,4601.291666666667,4337.0,3301.625,3195.875,3275.7083333333335,3406.1666666666665,3406.1666666666665,3406.1666666666665
2014-11-22,3187.0833333333335,3213.375,3232.2916666666665,3232.2916666666665,3232.2916666666665,3232.2916666666665,3281.2916666666665,3232.2916666666665,3232.2916666666665,3167.0416666666665,3228.5416666666665,3232.2916666666665,3232.2916666666665,3232.2916666666665
2014-11-23,2820.0416666666665,3019.6666666666665,3013.7083333333335,3013.7083333333335,3013.7083333333335,3013.7083333333335,3013.7083333333335,3013.7083333333335,3013.7083333333335,2965.9166666666665,3013.7083333333335,3095.7916666666665,3095.7916666666665,3095.7916666666665
2014-11-24,2802.9583333333335,3056.4166666666665,2877.125,2877.125,2877.125,2877.125,3072.0416666666665,2877.125,3039.6666666666665,3039.0833333333335,3039.6666666666665,3220.6666666666665,3220.6666666666665,3220.6666666666665
2014-11-25,4582.583333333333,3323.1666666666665,3366.4166666666665,3366.4166666666665,3829.875,3966.0416666666665,3859.5833333333335,4582.583333333333,3153.5416666666665,3153.5416666666665,3153.5416666666665,3369.625,3369.625,3369.625
2014-11-26,4037.6666666666665,3373.4583333333335,3636.0833333333335,3636.0833333333335,4088.7916666666665,4091.0416666666665,4100.25,4100.625,3168.4583333333335,3168.0416666666665,3168.4583333333335,3639.625,3639.625,3639.625
2014-11-27,3130.4583333333335,3287.875,3489.4166666666665,3489.4166666666665,3580.75,3580.75,3596.375,3580.75,3147.6666666666665,3147.6666666666665,3147.6666666666665,3495.3333333333335,3495.3333333333335,3495.2916666666665
2014-11-28,2939.0833333333335,3218.3333333333335,3265.4583333333335,3265.4583333333335,3265.4583333333335,3265.4583333333335,3637.875,3265.4583333333335,3206.5,3151.75,3206.5,3279.5416666666665,3279.5416666666665,3279.5416666666665
2014-11-29,2697.6666666666665,3170.5,3194.4583333333335,3194.4583333333335,3194.4583333333335,3194.4583333333335,3306.4583333333335,3194.4583333333335,3167.375,3167.375,3167.375,3209.75,3209.75,3209.75
2014-11-30,2772.5,3187.75,3211.125,3211.125,3211.125,3211.125,3290.875,3211.125,3182.7083333333335,3182.7083333333335,3182.7083333333335,3225.3333333333335,3225.3333333333335,3225.3333333333335
2014-12-01,1939.7916666666667,3039.7083333333335,3096.7083333333335,3096.7083333333335,3096.7083333333335,3096.7083333333335,3284.0833333333335,1985.4583333333333,3001.0833333333335,3001.0833333333335,2972.875,3096.7083333333335,3096.7083333333335,3096.7083333333335
2014-12-02,3055.75,3142.0416666666665,3127.0416666666665,3127.0416666666665,3127.0416666666665,3127.0416666666665,3532.25,3065.5,3125.6666666666665,3125.6666666666665,3125.6666666666665,3134.25,3134.25,3134.25
2014-12-03,3197.9166666666665,2699.2916666666665,2721.5833333333335,2721.5833333333335,2721.5833333333335,2873.25,2912.0833333333335,3197.9166666666665,2665.1666666666665,2665.1666666666665,2658.9166666666665,2721.5833333333335,2721.5833333333335,2721.5833333333335
2014-12-04,2579.6666666666665,2417.5833333333335,2491.5,2491.5,2491.5,2491.5,2579.875,2579.6666666666665,2335.25,2335.25,2335.25,2513.4583333333335,2513.4583333333335,2513.4583333333335
2014-12-05,3230.75,3266.4583333333335,4400.208333333333,4400.208333333333,4400.208333333333,4400.208333333333,4511.75,4400.208333333333,2418.4583333333335,2418.4583333333335,2418.4583333333335,4400.208333333333,4400.208333333333,4400.208333333333
2014-12-06,3632.7083333333335,2663.375,3529.5,3529.5,3628.0,3628.0,3628.0,3645.5,1676.7083333333333,1676.7083333333333,1676.7083333333333,3438.5,3438.5,3121.1666666666665
2014-12-07,2983.75,2679.0,2907.5833333333335,2907.5833333333335,2907.5833333333335,2907.5833333333335,3345.7083333333335,2983.75,2551.3333333333335,2551.3333333333335,2551.3333333333335,2902.4166666666665,2902.4166666666665,2789.0
2014-12-08,2857.3333333333335,3165.5416666666665,3492.75,3492.75,3492.75,3492.75,4005.5,3492.75,2857.3333333333335,2857.3333333333335,2857.3333333333335,3370.5,3370.5,3341.4583333333335
2014-12-09,3902.4166666666665,3460.75,3736.9583333333335,3736.9583333333335,3736.9583333333335,3736.9583333333335,3812.0416666666665,3902.4166666666665,3248.7916666666665,3248.7916666666665,3248.7916666666665,3736.9583333333335,3736.9583333333335,3736.9583333333335
2014-12-10,3298.125,3240.75,3298.375,3298.375,3298.375,3298.375,3298.375,3298.375,3183.4583333333335,3183.4583333333335,3183.4583333333335,3298.375,3298.375,3298.375
2014-12-11,2763.25,2995.625,3039.9583333333335,3039.9583333333335,3039.9583333333335,3039.9583333333335,3713.5,3041.1666666666665,2782.5416666666665,2782.5416666666665,2782.5416666666665,3190.1666666666665,3190.1666666666665,3190.1666666666665
2014-12-12,2725.2916666666665,3098.875,3132.2083333333335,3132.2083333333335,3132.2083333333335,3132.2083333333335,4029.1666666666665,2839.75,3046.625,3046.625,3046.625,3132.2083333333335,3132.2083333333335,3132.2083333333335
2014-12-13,2813.2083333333335,3058.8333333333335,3072.3333333333335,3072.3333333333335,3072.3333333333335,3072.3333333333335,3123.375,2841.0833333333335,3046.8333333333335,3046.8333333333335,3046.8333333333335,3072.3333333333335,3072.3333333333335,3072.3333333333335
2014-12-14,2840.9166666666665,3038.5416666666665,3048.6666666666665,3048.6666666666665,3048.6666666666665,3048.6666666666665,3048.6666666666665,3048.6666666666665,3034.4583333333335,3034.4583333333335,3034.4583333333335,3050.5,3050.5,3050.5
2014-12-15,2715.5416666666665,3042.625,3023.2083333333335,3023.2083333333335,3023.2083333333335,3023.2083333333335,3558.4166666666665,3023.2083333333335,3028.5416666666665,3028.5416666666665,3028.5416666666665,3099.8333333333335,3099.8333333333335,3099.8333333333335
2014-12-16,3090.5416666666665,3143.7083333333335,3178.9583333333335,3178.9583333333335,3178.9583333333335,3178.9583333333335,3460.0833333333335,3178.9583333333335,3100.0416666666665,3090.5416666666665,3100.0416666666665,3178.9583333333335,3178.9583333333335,3178.9583333333335
2014-12-17,3082.0833333333335,3221.875,3251.375,3251.375,3251.375,3251.375,3873.875,3230.3333333333335,3111.0,3111.0,3111.0,3273.7083333333335,3273.7083333333335,3273.7083333333335
2014-12-18,2675.625,3144.25,3159.0833333333335,3159.0833333333335,3159.0833333333335,3159.0833333333335,4079.0833333333335,3159.0833333333335,3072.0416666666665,3070.1666666666665,3072.0416666666665,3159.75,3159.75,3159.75
2014-12-19,2188.75,3030.5416666666665,3051.625,3051.625,3051.625,3051.625,3329.2916666666665,2499.9583333333335,3028.3333333333335,3008.5833333333335,3028.3333333333335,3066.875,3066.875,3066.875
2014-12-20,678.0,2898.6666666666665,2917.0416666666665,2917.0416666666665,2917.0416666666665,2917.0416666666665,2926.625,2835.875,2917.0416666666665,2917.0416666666665,2917.0416666666665,2980.3333333333335,2980.3333333333335,2980.3333333333335
2014-12-21,1128.25,2942.9166666666665,2962.75,2962.75,2962.75,2962.75,2962.75,2962.75,2961.75,2960.9583333333335,2961.75,2977.0416666666665,2977.0416666666665,2977.0416666666665
