utc_timestamp,DK_load_actual_entsoe_transparency,DK_solar_generation_actual,DK_wind_onshore_generation_actual,DK_price_day_ahead,DK_temperature,DK_radiation_direct_horizontal,DK_radiation_diffuse_horizontal
2015-07-12T10:00:00Z,1875.7,184.15,114.47,9.77,17.543,39.0805,307.1331
2015-07-12T11:00:00Z,1847.13,179.73,169.82,9.29,17.883,67.9869,346.1855
2015-07-12T12:00:00Z,1821.47,155.11,246.04,8.82,18.2,100.5755,350.4782
2015-07-12T13:00:00Z,1818.03,128.66,283.99,8.68,18.345,115.6365,327.5099
2015-07-12T14:00:00Z,1858.43,115.3,293.57,8.93,18.3,104.9471,288.2139
2015-07-12T15:00:00Z,2012.37,89.47,302.62,9.71,18.113,87.1261,240.3909
2015-07-12T16:00:00Z,2027.03,57.24,268.43,10.07,17.716,52.5639,182.4962
2015-07-12T17:00:00Z,1932.19,31.19,211.46,10.58,17.146,25.0911,119.9771
2015-07-12T18:00:00Z,1862.5,13.77,147.19,10.19,16.373,7.3467,57.6497
2015-07-12T19:00:00Z,1801.68,1.83,144.48,9.84,15.339,0.583,9.1946
2015-07-12T20:00:00Z,1759.7,0.04,147.85,9.31,14.662,0.0,0.0001
2015-07-12T21:00:00Z,1644.49,0.0,159.0,8.59,14.336,0.0,0.0
2015-07-12T22:00:00Z,1541.5,0.0,150.62,8.23,13.994,0.0,0.0
2015-07-12T23:00:00Z,1490.38,0.0,124.89,7.8,13.652,0.0,0.0
2015-07-13T00:00:00Z,1467.77,0.0,117.28,7.38,13.399,0.0,0.0
2015-07-13T01:00:00Z,1474.66,0.0,108.97,7.05,13.179,0.0,0.0
2015-07-13T02:00:00Z,1479.96,0.0,87.27,6.95,13.006,0.0199,0.3961
2015-07-13T03:00:00Z,1521.96,2.43,67.1,7.8,13.235,4.2579,28.1056
2015-07-13T04:00:00Z,1756.7,16.86,63.91,10.25,14.19,40.1535,83.6863
2015-07-13T05:00:00Z,2039.64,41.45,69.8,42.51,14.798,140.6665,115.5978
2015-07-13T06:00:00Z,2209.09,77.14,109.06,45.84,15.442,274.3285,125.6792
2015-07-13T07:00:00Z,2310.39,131.91,129.55,40.59,16.205,405.7989,130.7471
2015-07-13T08:00:00Z,2367.99,173.59,193.66,40.64,16.932,509.0263,139.4693
2015-07-13T09:00:00Z,2363.25,182.8,315.68,40.57,17.463,538.5472,165.6035
2015-07-13T10:00:00Z,2348.95,172.96,466.96,27.65,17.812,524.686,197.2877
2015-07-13T11:00:00Z,2350.42,186.63,508.19,27.61,17.948,411.1316,253.8608
2015-07-13T12:00:00Z,2319.0,184.87,504.59,19.92,17.867,270.2734,298.3633
2015-07-13T13:00:00Z,2220.27,157.19,502.51,13.35,17.733,198.3429,294.7078
2015-07-13T14:00:00Z,2187.46,127.67,417.88,12.56,17.638,169.4511,264.205
2015-07-13T15:00:00Z,2293.7,102.08,341.09,19.68,17.411,107.9106,228.0929
2015-07-13T16:00:00Z,2251.96,74.92,266.77,23.49,16.93,33.3711,163.322
2015-07-13T17:00:00Z,2155.58,48.86,225.8,12.19,16.382,16.473,105.8772
2015-07-13T18:00:00Z,2023.31,22.74,234.95,11.63,15.623,7.2316,54.0307
2015-07-13T19:00:00Z,1909.94,5.19,233.76,11.29,14.501,0.6744,9.1817
2015-07-13T20:00:00Z,1880.74,0.05,244.44,10.71,13.794,0.0,0.0
2015-07-13T21:00:00Z,1766.99,0.0,251.78,9.48,13.454,0.0,0.0
2015-07-13T22:00:00Z,1636.37,0.0,252.27,8.75,13.091,0.0,0.0
2015-07-13T23:00:00Z,1559.6,0.0,251.02,8.1,12.64,0.0,0.0
2015-07-14T00:00:00Z,1525.41,0.0,272.29,7.59,12.221,0.0,0.0
2015-07-14T01:00:00Z,1523.24,0.0,297.15,7.29,11.852,0.0,0.0
2015-07-14T02:00:00Z,1543.56,0.02,310.92,7.64,11.609,0.0347,0.3795
2015-07-14T03:00:00Z,1583.38,3.88,309.27,8.5,11.993,10.5685,28.5139
2015-07-14T04:00:00Z,1790.59,23.54,295.46,28.86,13.525,80.6286,64.4739
2015-07-14T05:00:00Z,2085.04,62.99,341.33,47.29,14.531,208.6347,75.4709
2015-07-14T06:00:00Z,2274.51,123.31,484.75,28.92,15.454,352.6024,78.9694
2015-07-14T07:00:00Z,2360.27,187.33,631.7,29.02,16.351,488.4429,82.0765
2015-07-14T08:00:00Z,2431.9,238.87,698.08,29.0,17.067,602.038,85.7534
2015-07-14T09:00:00Z,2419.52,275.93,714.61,29.56,17.641,685.301,89.2743
2015-07-14T10:00:00Z,2356.83,292.22,733.82,29.41,18.113,734.8209,91.3579
2015-07-14T11:00:00Z,2351.55,298.3,793.76,27.63,18.455,746.2213,92.0317
2015-07-14T12:00:00Z,2299.45,287.37,891.13,23.84,18.632,715.5166,92.1896
2015-07-14T13:00:00Z,2234.91,269.9,973.84,13.09,18.636,646.9508,91.3771
2015-07-14T14:00:00Z,2168.26,238.76,1016.03,12.98,18.47,542.2845,91.1701
2015-07-14T15:00:00Z,2252.32,170.43,1106.08,12.87,18.123,400.228,94.7808
2015-07-14T16:00:00Z,2213.31,102.08,1019.61,12.63,17.592,260.3414,92.3733
2015-07-14T17:00:00Z,2098.1,53.22,965.33,12.42,16.852,121.8371,85.9721
2015-07-14T18:00:00Z,2016.3,21.81,908.69,11.78,15.816,24.6387,55.7666
2015-07-14T19:00:00Z,1964.35,3.62,744.59,11.16,14.592,1.6019,9.2269
2015-07-14T20:00:00Z,1922.61,0.04,709.9,10.48,13.817,0.0,0.0
2015-07-14T21:00:00Z,1793.38,0.0,861.86,8.85,13.325,0.0,0.0
2015-07-14T22:00:00Z,1682.65,0.0,1015.12,7.88,12.854,0.0,0.0
2015-07-14T23:00:00Z,1609.88,0.0,1054.89,6.54,12.471,0.0,0.0
2015-07-15T00:00:00Z,1551.05,0.0,1054.24,5.86,12.194,0.0,0.0
2015-07-15T01:00:00Z,1562.08,0.0,1060.77,5.59,12.026,0.0,0.0
2015-07-15T02:00:00Z,1552.96,0.02,1078.99,5.52,11.924,0.0329,0.3221
2015-07-15T03:00:00Z,1597.75,4.58,1073.39,5.78,12.166,11.8536,27.773
2015-07-15T04:00:00Z,1818.46,25.15,1090.96,8.35,12.87,86.022,61.4038
2015-07-15T05:00:00Z,2121.29,65.92,1293.5,10.75,13.683,211.1849,73.225
2015-07-15T06:00:00Z,2267.73,124.0,1483.45,11.6,14.495,362.5903,74.4427
2015-07-15T07:00:00Z,2358.68,194.92,1500.15,12.29,15.212,496.9556,78.4294
2015-07-15T08:00:00Z,2415.04,258.59,1504.24,12.07,15.766,598.9779,86.3145
2015-07-15T09:00:00Z,2411.77,303.59,1444.52,12.14,16.279,669.5998,93.9302
2015-07-15T10:00:00Z,2347.46,322.22,1412.38,11.86,16.781,728.6241,93.1763
2015-07-15T11:00:00Z,2340.63,325.66,1385.54,11.45,17.183,744.5938,92.5918
2015-07-15T12:00:00Z,2303.33,314.14,1382.17,11.12,17.424,694.7469,99.0347
2015-07-15T13:00:00Z,2209.59,296.13,1325.83,10.77,17.511,611.3519,104.1428
2015-07-15T14:00:00Z,2198.09,259.99,1248.37,10.99,17.428,493.3321,109.3143
2015-07-15T15:00:00Z,2298.57,190.04,1161.99,11.21,17.181,368.8117,107.5429
2015-07-15T16:00:00Z,2289.06,111.14,1123.84,11.61,16.777,239.6319,100.3935
2015-07-15T17:00:00Z,2184.08,63.62,995.79,11.39,16.166,120.016,85.8103
2015-07-15T18:00:00Z,2058.5,24.02,869.64,11.63,15.141,27.6771,54.8817
2015-07-15T19:00:00Z,1978.25,4.43,704.32,11.25,13.874,1.611,8.7814
2015-07-15T20:00:00Z,1901.81,0.06,631.54,10.92,13.171,0.0,0.0
2015-07-15T21:00:00Z,1783.19,0.0,608.54,10.1,12.833,0.0,0.0
2015-07-15T22:00:00Z,1638.15,0.0,621.17,9.53,12.561,0.0,0.0
2015-07-15T23:00:00Z,1564.08,0.0,605.95,8.56,12.265,0.0,0.0
2015-07-16T00:00:00Z,1539.05,0.0,585.84,8.04,12.014,0.0,0.0
2015-07-16T01:00:00Z,1540.28,0.0,591.73,7.76,11.835,0.0,0.0
2015-07-16T02:00:00Z,1544.24,0.03,595.16,7.09,11.676,0.0222,0.2444
2015-07-16T03:00:00Z,1570.39,4.32,541.31,8.31,11.929,7.5445,26.2824
2015-07-16T04:00:00Z,1793.52,22.95,472.53,10.31,12.857,56.7586,71.0107
2015-07-16T05:00:00Z,2074.85,60.54,524.15,28.55,13.685,159.7854,94.4418
2015-07-16T06:00:00Z,2260.23,123.95,703.93,29.17,14.501,307.4134,96.1232
2015-07-16T07:00:00Z,2387.78,204.97,767.43,53.88,15.297,465.009,89.8795
2015-07-16T08:00:00Z,2414.33,260.45,786.46,52.5,16.071,594.4815,87.1933
2015-07-16T09:00:00Z,2410.98,304.21,815.99,52.06,16.829,693.9816,85.2655
2015-07-16T10:00:00Z,2345.37,328.94,821.53,45.98,17.459,749.2879,85.4091
2015-07-16T11:00:00Z,2325.69,336.95,863.83,42.91,17.899,760.326,86.1654
2015-07-16T12:00:00Z,2286.0,328.07,957.26,42.01,18.153,725.7992,87.4381
2015-07-16T13:00:00Z,2220.83,304.76,950.08,42.07,18.231,653.1695,87.9237
2015-07-16T14:00:00Z,2169.05,257.12,924.49,42.05,18.126,541.6191,89.8821
2015-07-16T15:00:00Z,2247.22,207.5,898.4,47.29,17.821,396.2119,94.8949
2015-07-16T16:00:00Z,2204.29,142.55,824.05,56.14,17.321,250.8009,93.981
2015-07-16T17:00:00Z,2106.21,69.75,657.32,55.63,16.588,132.0564,78.9052
2015-07-16T18:00:00Z,2032.04,25.47,448.05,53.45,15.352,42.1006,50.572
2015-07-16T19:00:00Z,1939.39,4.48,281.62,18.55,13.639,2.6508,8.9143
2015-07-16T20:00:00Z,1911.12,0.06,279.19,21.92,12.703,0.0,0.0
2015-07-16T21:00:00Z,1783.98,0.0,288.76,10.41,12.102,0.0,0.0
2015-07-16T22:00:00Z,1653.05,0.0,263.63,9.53,11.52,0.0,0.0
2015-07-16T23:00:00Z,1584.7,0.0,254.64,8.62,11.027,0.0,0.0
2015-07-17T00:00:00Z,1546.06,0.0,224.68,7.64,10.646,0.0,0.0
2015-07-17T01:00:00Z,1519.48,0.0,172.78,7.23,10.397,0.0,0.0
2015-07-17T02:00:00Z,1526.9,0.04,109.32,6.66,10.291,0.019,0.2027
2015-07-17T03:00:00Z,1535.85,4.43,92.26,7.68,10.703,12.016,27.4953
2015-07-17T04:00:00Z,1759.07,23.52,112.79,10.02,12.316,88.8228,62.0375
2015-07-17T05:00:00Z,2039.68,64.69,124.65,11.64,13.561,216.8365,74.8874
2015-07-17T06:00:00Z,2250.14,123.72,190.46,14.99,14.789,357.3254,81.8451
2015-07-17T07:00:00Z,2330.83,197.85,257.28,12.51,16.282,491.1256,87.677
2015-07-17T08:00:00Z,2371.59,241.67,338.21,12.59,17.639,584.8613,101.0244
2015-07-17T09:00:00Z,2345.69,237.66,419.46,12.28,18.353,578.718,140.9611
2015-07-17T10:00:00Z,2285.92,183.13,457.83,11.63,18.73,483.8094,205.3135
2015-07-17T11:00:00Z,2244.41,138.04,614.11,11.06,18.945,369.6019,263.076
2015-07-17T12:00:00Z,2191.33,116.9,794.21,10.78,18.956,240.1104,300.017
2015-07-17T13:00:00Z,2108.32,127.9,983.63,10.06,18.89,174.3906,294.2919
2015-07-17T14:00:00Z,2131.15,100.19,986.03,10.16,18.716,111.9836,265.316
2015-07-17T15:00:00Z,2245.96,51.59,830.68,10.58,18.407,68.7248,218.8023
2015-07-17T16:00:00Z,2225.94,25.88,882.14,10.37,17.989,38.6025,162.6289
2015-07-17T17:00:00Z,2078.81,14.83,1001.24,9.85,17.469,17.0495,102.4825
2015-07-17T18:00:00Z,1990.05,6.48,1102.75,9.07,16.889,4.0453,43.6132
2015-07-17T19:00:00Z,1912.62,0.86,1229.58,8.78,16.413,0.2697,5.2468
2015-07-17T20:00:00Z,1856.26,0.02,1210.6,8.58,16.161,0.0,0.0
2015-07-17T21:00:00Z,1767.78,0.0,1291.23,8.36,16.088,0.0,0.0
2015-07-17T22:00:00Z,1650.76,0.0,1242.01,7.6,16.035,0.0,0.0
2015-07-17T23:00:00Z,1574.69,0.0,1074.45,7.03,15.884,0.0,0.0
2015-07-18T00:00:00Z,1536.51,0.0,872.24,6.61,15.817,0.0,0.0
2015-07-18T01:00:00Z,1512.01,0.0,663.74,6.2,15.769,0.0,0.0
2015-07-18T02:00:00Z,1482.45,0.01,501.76,5.29,15.6,0.0051,0.0997
2015-07-18T03:00:00Z,1459.61,2.04,465.43,5.66,15.643,2.8934,21.2216
2015-07-18T04:00:00Z,1526.99,17.51,456.52,6.44,16.183,33.9489,74.8026
2015-07-18T05:00:00Z,1676.34,50.13,509.25,6.76,16.808,143.3159,102.2914
2015-07-18T06:00:00Z,1828.74,112.5,617.23,7.52,17.466,280.6622,108.9304
2015-07-18T07:00:00Z,1936.85,187.47,1071.38,7.85,18.072,388.0236,123.0237
2015-07-18T08:00:00Z,1960.76,227.17,1561.61,7.85,18.514,448.8211,146.7767
2015-07-18T09:00:00Z,1947.84,258.83,1862.51,7.09,18.827,521.8761,151.9161
2015-07-18T10:00:00Z,1913.7,291.68,2011.71,6.43,19.14,678.2769,113.8321
2015-07-18T11:00:00Z,1892.87,300.03,1984.75,5.75,19.249,728.2232,99.6052
2015-07-18T12:00:00Z,1864.99,282.33,2032.75,5.05,19.145,694.165,100.0946
2015-07-18T13:00:00Z,1854.08,244.45,2073.43,4.93,18.871,627.5369,98.5595
2015-07-18T14:00:00Z,1879.39,208.75,2084.5,4.84,18.444,527.2245,96.2003
2015-07-18T15:00:00Z,1978.52,163.59,2052.9,5.46,17.881,404.6328,92.1025
2015-07-18T16:00:00Z,1988.99,112.5,2053.52,5.85,17.174,269.1143,86.3978
2015-07-18T17:00:00Z,1883.9,56.46,1918.6,6.04,16.344,135.7697,76.8537
2015-07-18T18:00:00Z,1830.65,21.92,1811.34,6.5,15.383,34.1089,51.5714
2015-07-18T19:00:00Z,1767.17,3.83,1517.09,6.73,14.387,1.3788,7.2756
2015-07-18T20:00:00Z,1770.71,0.03,1380.3,7.6,13.773,0.0,0.0
2015-07-18T21:00:00Z,1681.16,0.0,1278.84,7.28,13.347,0.0,0.0
2015-07-18T22:00:00Z,1564.78,0.0,1166.14,7.19,13.011,0.0,0.0
2015-07-18T23:00:00Z,1473.47,0.0,1046.51,6.65,12.784,0.0,0.0
2015-07-19T00:00:00Z,1437.25,0.0,931.06,6.26,12.623,0.0,0.0
2015-07-19T01:00:00Z,1429.13,0.0,800.49,5.58,12.309,0.0,0.0
2015-07-19T02:00:00Z,1423.07,0.01,715.36,5.06,12.072,0.0046,0.0903
2015-07-19T03:00:00Z,1390.08,4.18,620.3,5.73,12.405,6.1052,27.1202
2015-07-19T04:00:00Z,1425.19,23.0,476.85,6.95,13.665,45.8438,82.6208
2015-07-19T05:00:00Z,1556.84,51.87,356.13,7.36,14.702,88.5554,137.0637
2015-07-19T06:00:00Z,1691.27,95.5,344.13,8.59,15.677,124.4333,194.9359
2015-07-19T07:00:00Z,1811.91,130.38,378.13,9.62,16.353,104.2919,258.0161
2015-07-19T08:00:00Z,1871.62,169.07,384.4,10.09,16.669,53.5956,283.5112
2015-07-19T09:00:00Z,1890.76,181.73,411.79,10.17,17.02,51.4987,312.5545
2015-07-19T10:00:00Z,1893.15,147.6,438.19,10.14,17.315,52.5614,333.4378
2015-07-19T11:00:00Z,1891.27,105.3,468.22,9.95,17.203,27.4515,293.0137
2015-07-19T12:00:00Z,1891.63,68.45,509.44,10.06,16.693,11.7859,223.518
2015-07-19T13:00:00Z,1908.87,62.58,495.84,10.13,16.084,8.6373,193.7562
2015-07-19T14:00:00Z,1945.79,60.01,394.97,10.41,15.423,6.4909,161.1189
2015-07-19T15:00:00Z,2087.29,48.92,224.18,10.8,14.916,5.6804,134.8404
2015-07-19T16:00:00Z,2082.98,26.32,105.6,11.35,14.649,8.9744,131.0403
2015-07-19T17:00:00Z,2027.02,10.58,147.82,11.18,14.423,10.2257,100.6393
2015-07-19T18:00:00Z,1964.16,2.88,131.63,10.9,13.907,3.6197,46.2455
2015-07-19T19:00:00Z,1881.5,0.32,95.33,10.42,13.14,0.1106,3.7172
2015-07-19T20:00:00Z,1817.27,0.01,91.94,10.15,12.934,0.0,0.0
2015-07-19T21:00:00Z,1675.73,0.0,106.87,9.43,12.693,0.0,0.0
2015-07-19T22:00:00Z,1548.37,0.0,92.46,9.0,12.375,0.0,0.0
2015-07-19T23:00:00Z,1482.9,0.0,153.7,8.48,12.055,0.0,0.0
2015-07-20T00:00:00Z,1470.32,0.0,208.04,8.05,11.728,0.0,0.0
2015-07-20T01:00:00Z,1458.65,0.0,271.51,7.56,11.498,0.0,0.0
2015-07-20T02:00:00Z,1457.5,0.01,327.76,7.29,11.399,0.0027,0.0485
2015-07-20T03:00:00Z,1494.14,3.47,340.33,7.63,11.665,4.8829,22.7423
2015-07-20T04:00:00Z,1696.2,20.49,247.33,8.01,12.642,40.2848,73.5317
2015-07-20T05:00:00Z,1965.69,56.99,184.03,8.87,13.322,120.5944,110.4372
2015-07-20T06:00:00Z,2152.72,105.94,246.5,10.06,14.026,248.9474,122.3905
2015-07-20T07:00:00Z,2251.83,139.7,352.85,10.07,14.881,423.8842,109.5397
2015-07-20T08:00:00Z,2309.34,166.75,397.93,10.18,15.766,544.0177,109.6056
2015-07-20T09:00:00Z,2309.47,184.63,465.86,10.08,16.546,624.249,114.2467
2015-07-20T10:00:00Z,2258.31,195.45,580.53,9.78,17.153,671.1607,117.6518
2015-07-20T11:00:00Z,2253.99,202.71,630.91,9.68,17.592,667.6462,124.1073
2015-07-20T12:00:00Z,2207.13,214.82,579.85,9.51,17.874,616.4028,133.2635
2015-07-20T13:00:00Z,2142.64,201.79,554.89,9.38,17.981,506.4478,149.7863
2015-07-20T14:00:00Z,2102.59,170.75,544.08,9.34,17.921,391.5091,155.2346
2015-07-20T15:00:00Z,2210.01,138.08,488.6,10.2,17.711,287.7426,145.1187
2015-07-20T16:00:00Z,2202.17,96.77,384.29,19.98,17.309,159.6082,136.1348
2015-07-20T17:00:00Z,2064.24,54.34,270.88,30.02,16.665,42.3302,106.3402
2015-07-20T18:00:00Z,1938.92,21.89,158.05,29.97,15.675,5.6887,43.8758
2015-07-20T19:00:00Z,1872.51,3.74,86.61,19.94,14.617,0.2861,4.4648
2015-07-20T20:00:00Z,1843.54,0.02,67.58,19.95,14.133,0.0,0.0
2015-07-20T21:00:00Z,1695.01,0.0,97.03,10.36,13.811,0.0,0.0
2015-07-20T22:00:00Z,1543.8,0.0,158.61,9.5,13.499,0.0,0.0
2015-07-20T23:00:00Z,1477.71,0.0,267.46,8.74,13.322,0.0,0.0
2015-07-21T00:00:00Z,1455.41,0.0,387.62,8.01,13.491,0.0,0.0
2015-07-21T01:00:00Z,1454.4,0.0,521.34,7.34,13.808,0.0,0.0
2015-07-21T02:00:00Z,1487.09,0.0,656.48,6.37,14.246,0.0004,0.0167
2015-07-21T03:00:00Z,1559.19,0.31,716.3,7.01,14.72,0.3751,10.2292
2015-07-21T04:00:00Z,1765.75,2.54,876.78,8.42,15.395,2.7628,45.6386
2015-07-21T05:00:00Z,2035.43,12.42,1106.79,8.64,16.248,17.4955,115.6394
2015-07-21T06:00:00Z,2205.67,34.8,1241.83,9.21,17.182,60.1839,182.2354
2015-07-21T07:00:00Z,2317.68,79.11,1223.58,9.61,18.152,204.2281,208.5919
2015-07-21T08:00:00Z,2357.06,131.87,1451.88,9.64,19.079,372.1932,189.0652
2015-07-21T09:00:00Z,2372.52,189.76,1538.12,9.47,19.72,504.8896,169.5242
2015-07-21T10:00:00Z,2274.15,221.52,1586.95,9.1,19.986,580.0456,158.8836
2015-07-21T11:00:00Z,2232.27,241.01,1706.99,8.88,20.032,635.2064,141.538
2015-07-21T12:00:00Z,2214.33,253.12,1525.19,8.7,19.964,635.1363,129.3573
2015-07-21T13:00:00Z,2134.79,233.46,1531.59,8.45,19.776,575.8806,124.4493
2015-07-21T14:00:00Z,2106.13,192.75,1473.73,8.46,19.447,474.3057,123.3956
2015-07-21T15:00:00Z,2191.17,155.39,1347.14,8.76,18.993,318.1698,133.6248
2015-07-21T16:00:00Z,2179.01,98.99,1124.64,9.05,18.391,169.7418,131.1582
2015-07-21T17:00:00Z,2036.46,45.74,917.96,9.1,17.708,90.4122,96.221
2015-07-21T18:00:00Z,1936.7,14.28,653.07,9.29,16.848,23.9289,52.2341
2015-07-21T19:00:00Z,1870.56,1.7,528.93,9.18,15.762,0.9068,5.7919
2015-07-21T20:00:00Z,1855.56,0.02,439.16,9.39,15.01,0.0,0.0
2015-07-21T21:00:00Z,1720.77,0.0,380.73,9.11,14.595,0.0,0.0
2015-07-21T22:00:00Z,1580.13,0.0,395.61,8.83,14.327,0.0,0.0
2015-07-21T23:00:00Z,1504.97,0.0,385.53,8.3,14.166,0.0,0.0
2015-07-22T00:00:00Z,1468.64,0.0,386.56,7.88,14.069,0.0,0.0
2015-07-22T01:00:00Z,1458.79,0.0,381.07,7.58,14.071,0.0,0.0
2015-07-22T02:00:00Z,1474.85,0.0,390.62,7.18,14.077,0.0011,0.0176
2015-07-22T03:00:00Z,1510.48,1.64,328.91,7.87,14.454,4.0604,20.8263
2015-07-22T04:00:00Z,1694.26,16.85,281.25,9.3,15.387,44.0189,72.5318
2015-07-22T05:00:00Z,1975.56,48.68,246.42,9.94,16.359,139.7189,104.0644
2015-07-22T06:00:00Z,2175.86,95.67,258.49,10.44,17.435,252.4252,123.3927
2015-07-22T07:00:00Z,2267.37,147.65,275.57,10.65,18.414,360.7985,140.0586
2015-07-22T08:00:00Z,2346.6,188.01,310.84,10.95,19.152,398.9673,174.9
2015-07-22T09:00:00Z,2343.21,196.11,311.81,10.66,19.761,459.2353,189.4766
2015-07-22T10:00:00Z,2298.72,193.88,331.94,10.5,20.275,499.9554,196.2757
2015-07-22T11:00:00Z,2300.09,188.09,417.29,10.39,20.544,467.2797,217.1198
2015-07-22T12:00:00Z,2246.3,173.38,412.61,10.28,20.611,356.6384,253.1804
2015-07-22T13:00:00Z,2171.01,199.04,392.31,10.2,20.472,227.2185,273.5733
2015-07-22T14:00:00Z,2113.6,173.84,433.72,10.24,20.28,159.3954,253.3238
2015-07-22T15:00:00Z,2204.67,134.66,440.1,11.47,19.979,117.0793,213.3823
2015-07-22T16:00:00Z,2166.83,79.56,479.77,14.95,19.425,65.77,163.9631
2015-07-22T17:00:00Z,2084.57,39.98,513.8,29.86,18.613,25.4208,104.0504
2015-07-22T18:00:00Z,1972.44,11.98,486.21,29.4,17.603,7.0663,46.3295
2015-07-22T19:00:00Z,1919.46,0.92,566.88,19.99,16.462,0.3024,4.1522
2015-07-22T20:00:00Z,1885.6,0.01,588.74,23.43,15.747,0.0,0.0
2015-07-22T21:00:00Z,1749.47,0.0,699.62,9.99,15.199,0.0,0.0
2015-07-22T22:00:00Z,1599.95,0.0,852.4,-6.79,14.651,0.0,0.0
2015-07-22T23:00:00Z,1513.02,0.0,953.84,0.06,14.077,0.0,0.0
2015-07-23T00:00:00Z,1481.95,0.0,952.57,7.8,13.548,0.0,0.0
2015-07-23T01:00:00Z,1482.65,0.0,945.5,7.19,13.144,0.0,0.0
2015-07-23T02:00:00Z,1486.29,0.0,902.46,7.04,12.868,0.0005,0.0073
2015-07-23T03:00:00Z,1494.07,2.76,780.2,7.86,12.823,5.8392,20.0574
2015-07-23T04:00:00Z,1671.52,19.42,659.56,9.06,13.337,62.6454,62.4841
2015-07-23T05:00:00Z,1939.41,55.73,751.04,9.34,14.002,175.6039,81.828
2015-07-23T06:00:00Z,2161.45,103.88,1079.14,9.82,14.676,313.4737,88.6193
2015-07-23T07:00:00Z,2262.45,153.18,1113.57,10.02,15.355,457.6396,89.1511
2015-07-23T08:00:00Z,2311.5,188.45,1075.09,10.24,15.965,571.973,92.8812
2015-07-23T09:00:00Z,2308.37,229.96,1099.59,10.14,16.552,653.0287,97.6243
2015-07-23T10:00:00Z,2268.42,253.95,1255.38,10.0,17.034,698.0158,101.5519
2015-07-23T11:00:00Z,2237.58,251.17,1375.31,9.82,17.362,705.0478,104.1054
2015-07-23T12:00:00Z,2182.02,225.88,1470.1,9.6,17.544,656.9736,111.038
2015-07-23T13:00:00Z,2099.04,207.14,1480.73,9.44,17.554,547.1637,127.3261
2015-07-23T14:00:00Z,2075.21,172.81,1467.75,9.46,17.37,375.7129,156.1666
2015-07-23T15:00:00Z,2168.11,143.03,1282.3,9.6,17.074,218.7739,167.7455
2015-07-23T16:00:00Z,2129.19,100.61,1064.25,9.77,16.682,112.3248,144.3795
2015-07-23T17:00:00Z,2007.11,57.07,862.9,9.81,16.195,73.8297,96.1478
2015-07-23T18:00:00Z,1928.0,20.58,623.53,9.72,15.296,20.9771,48.3296
2015-07-23T19:00:00Z,1840.32,2.93,414.34,9.83,14.048,0.7188,4.5511
2015-07-23T20:00:00Z,1823.7,0.02,372.94,9.84,13.369,0.0,0.0
2015-07-23T21:00:00Z,1693.5,0.0,343.96,9.44,12.963,0.0,0.0
2015-07-23T22:00:00Z,1546.44,0.0,322.16,9.16,12.575,0.0,0.0
2015-07-23T23:00:00Z,1470.04,0.0,322.18,8.7,12.222,0.0,0.0
2015-07-24T00:00:00Z,1439.82,0.0,331.49,8.28,11.889,0.0,0.0
2015-07-24T01:00:00Z,1433.43,0.0,293.97,8.08,11.624,0.0,0.0
2015-07-24T02:00:00Z,1451.35,0.01,255.59,8.0,11.411,0.0002,0.0029
2015-07-24T03:00:00Z,1476.75,2.06,208.89,8.25,11.53,5.8975,19.7246
2015-07-24T04:00:00Z,1674.97,16.98,181.96,9.24,12.982,60.7984,64.3286
2015-07-24T05:00:00Z,1951.45,50.74,145.87,23.57,13.989,130.322,104.0901
2015-07-24T06:00:00Z,2159.64,108.77,175.7,36.21,14.729,158.6484,158.2136
2015-07-24T07:00:00Z,2269.71,152.29,270.27,39.67,15.37,176.1026,211.5899
2015-07-24T08:00:00Z,2313.42,177.33,297.11,35.15,15.983,194.9537,253.1742
2015-07-24T09:00:00Z,2286.39,203.04,320.72,29.85,16.611,276.8555,261.9503
2015-07-24T10:00:00Z,2229.91,225.29,324.16,29.58,17.257,427.0342,221.65
2015-07-24T11:00:00Z,2175.67,226.47,273.58,23.47,17.924,600.4877,154.1205
2015-07-24T12:00:00Z,2114.86,232.22,232.73,14.93,18.324,595.1235,141.4175
2015-07-24T13:00:00Z,2058.24,213.91,211.67,11.42,18.516,525.0954,140.965
2015-07-24T14:00:00Z,2043.31,192.53,170.22,14.92,18.558,429.6771,137.542
2015-07-24T15:00:00Z,2122.04,146.57,119.15,49.6,18.446,302.2287,136.1008
2015-07-24T16:00:00Z,2125.08,92.83,67.6,35.12,18.174,162.8397,130.527
2015-07-24T17:00:00Z,1966.36,42.43,43.37,29.83,17.747,59.4817,101.2511
2015-07-24T18:00:00Z,1855.67,15.75,42.55,29.42,16.794,9.1953,45.8022
2015-07-24T19:00:00Z,1800.39,13.19,82.6,9.59,15.674,0.1546,2.7338
2015-07-24T20:00:00Z,1758.97,8.6,174.72,9.52,15.025,0.0,0.0
2015-07-24T21:00:00Z,1636.11,0.0,252.92,9.22,14.637,0.0,0.0
2015-07-24T22:00:00Z,1530.53,0.0,320.35,7.93,14.381,0.0,0.0
2015-07-24T23:00:00Z,1430.29,0.0,370.64,7.29,14.263,0.0,0.0
2015-07-25T00:00:00Z,1412.29,0.0,477.61,6.34,14.277,0.0,0.0
2015-07-25T01:00:00Z,1426.7,0.0,558.45,5.63,14.345,0.0,0.0
